Gene	Gene.name	Level
ENSG00000091073	DTX2	High
ENSG00000091009	RBM27	Medium
ENSG00000090975	PITPNM2	High
ENSG00000090905	TNRC6A	High
ENSG00000090889	KIF4A	High
ENSG00000090863	GLG1	High
ENSG00000090861	AARS1	Medium
ENSG00000090686	USP48	High
ENSG00000090621	PABPC4	High
ENSG00000090615	GOLGA3	High
ENSG00000090612	ZNF268	Medium
ENSG00000090581	GNPTG	High
ENSG00000090530	P3H2	High
ENSG00000090520	DNAJB11	High
ENSG00000090487	SPG21	Medium
ENSG00000090470	PDCD7	Medium
ENSG00000090447	TFAP4	Medium
ENSG00000090376	IRAK3	Medium
ENSG00000090372	STRN4	High
ENSG00000090339	ICAM1	Medium
ENSG00000090316	MAEA	High
ENSG00000090273	NUDC	Medium
ENSG00000090266	NDUFB2	Medium
ENSG00000090104	RGS1	Medium
ENSG00000090061	CCNK	High
ENSG00000090060	PAPOLA	Medium
ENSG00000090054	SPTLC1	Medium
ENSG00000090020	SLC9A1	Medium
ENSG00000090013	BLVRB	Medium
ENSG00000090006	LTBP4	Medium
ENSG00000089916	GPATCH2L	High
ENSG00000089902	RCOR1	High
ENSG00000089876	DHX32	Medium
ENSG00000089820	ARHGAP4	Low
ENSG00000089723	OTUB2	Low
ENSG00000089693	MLF2	High
ENSG00000089682	RBM41	Low
ENSG00000089639	GMIP	Low
ENSG00000089597	GANAB	High
ENSG00000089486	CDIP1	Medium
ENSG00000089472	HEPH	Medium
ENSG00000089356	FXYD3	Low
ENSG00000089351	GRAMD1A	Low
ENSG00000089289	IGBP1	Medium
ENSG00000089280	FUS	High
ENSG00000089250	NOS1	High
ENSG00000089248	ERP29	High
ENSG00000089234	BRAP	High
ENSG00000089220	PEBP1	Medium
ENSG00000089199	CHGB	High
ENSG00000089195	TRMT6	High
ENSG00000089177	KIF16B	Medium
ENSG00000089169	RPH3A	High
ENSG00000089163	SIRT4	Medium
ENSG00000089159	PXN	High
ENSG00000089157	RPLP0	High
ENSG00000089154	GCN1	High
ENSG00000089101	CFAP61	Low
ENSG00000089060	SLC8B1	Low
ENSG00000089057	SLC23A2	Low
ENSG00000089053	ANAPC5	High
ENSG00000089050	RBBP9	Medium
ENSG00000089048	ESF1	High
ENSG00000089041	P2RX7	High
ENSG00000089022	MAPKAPK5	High
ENSG00000089009	RPL6	Medium
ENSG00000089006	SNX5	Low
ENSG00000088992	TESC	Medium
ENSG00000088930	XRN2	High
ENSG00000088899	LZTS3	Medium
ENSG00000088888	MAVS	High
ENSG00000088876	ZNF343	Medium
ENSG00000088854	DNAAF9	Medium
ENSG00000088833	NSFL1C	Medium
ENSG00000088826	SMOX	High
ENSG00000088812	ATRN	Low
ENSG00000088808	PPP1R13B	High
ENSG00000088727	KIF9	Medium
ENSG00000088682	COQ9	High
ENSG00000088543	C3orf18	High
ENSG00000088538	DOCK3	High
ENSG00000088451	TGDS	Low
ENSG00000088367	EPB41L1	High
ENSG00000088356	PDRG1	Medium
ENSG00000088325	TPX2	Medium
ENSG00000088320	REM1	Medium
ENSG00000088305	DNMT3B	Medium
ENSG00000088298	EDEM2	Medium
ENSG00000088280	ASAP3	Low
ENSG00000088256	GNA11	Medium
ENSG00000088247	KHSRP	High
ENSG00000088205	DDX18	Medium
ENSG00000088038	CNOT3	High
ENSG00000088035	ALG6	Medium
ENSG00000088002	SULT2B1	Low
ENSG00000087884	AAMDC	High
ENSG00000087842	PIR	Low
ENSG00000087589	CASS4	Medium
ENSG00000087502	ERGIC2	High
ENSG00000087494	PTHLH	Medium
ENSG00000087470	DNM1L	High
ENSG00000087365	SF3B2	High
ENSG00000087338	GMCL1	Medium
ENSG00000087303	NID2	High
ENSG00000087302	RTRAF	High
ENSG00000087301	TXNDC16	High
ENSG00000087299	L2HGDH	Medium
ENSG00000087274	ADD1	Medium
ENSG00000087269	NOP14	Medium
ENSG00000087266	SH3BP2	High
ENSG00000087263	OGFOD1	High
ENSG00000087258	GNAO1	High
ENSG00000087253	LPCAT2	Medium
ENSG00000087250	MT3	High
ENSG00000087245	MMP2	High
ENSG00000087191	PSMC5	High
ENSG00000087157	PGS1	Medium
ENSG00000087152	ATXN7L3	High
ENSG00000087111	PIGS	Medium
ENSG00000087095	NLK	Medium
ENSG00000087088	BAX	Medium
ENSG00000087087	SRRT	High
ENSG00000087086	FTL	High
ENSG00000087077	TRIP6	Medium
ENSG00000087076	HSD17B14	Medium
ENSG00000087074	PPP1R15A	Medium
ENSG00000086848	ALG9	High
ENSG00000086827	ZW10	High
ENSG00000086758	HUWE1	Medium
ENSG00000086619	ERO1B	Medium
ENSG00000086598	TMED2	High
ENSG00000086589	RBM22	High
ENSG00000086570	FAT2	High
ENSG00000086544	ITPKC	Medium
ENSG00000086506	HBQ1	Low
ENSG00000086504	MRPL28	Medium
ENSG00000086475	SEPHS1	High
ENSG00000086300	SNX10	Medium
ENSG00000086289	EPDR1	High
ENSG00000086232	EIF2AK1	Medium
ENSG00000086200	IPO11	High
ENSG00000086189	DIMT1	Medium
ENSG00000086102	NFX1	High
ENSG00000086065	CHMP5	Low
ENSG00000086062	B4GALT1	Low
ENSG00000086061	DNAJA1	High
ENSG00000086015	MAST2	Medium
ENSG00000085999	RAD54L	Medium
ENSG00000085998	POMGNT1	Medium
ENSG00000085978	ATG16L1	Medium
ENSG00000085871	MGST2	Medium
ENSG00000085840	ORC1	High
ENSG00000085832	EPS15	Medium
ENSG00000085788	DDHD2	High
ENSG00000085760	MTIF2	Low
ENSG00000085733	CTTN	Medium
ENSG00000085721	RRN3	High
ENSG00000085662	AKR1B1	Medium
ENSG00000085563	ABCB1	High
ENSG00000085514	PILRA	Low
ENSG00000085491	SLC25A24	Low
ENSG00000085449	WDFY1	Medium
ENSG00000085433	WDR47	Medium
ENSG00000085377	PREP	Medium
ENSG00000085276	MECOM	High
ENSG00000085274	MYNN	High
ENSG00000085231	AK6	High
ENSG00000085224	ATRX	High
ENSG00000085117	CD82	Low
ENSG00000085063	CD59	Medium
ENSG00000084774	CAD	Low
ENSG00000084754	HADHA	Medium
ENSG00000084733	RAB10	Medium
ENSG00000084676	NCOA1	High
ENSG00000084652	TXLNA	High
ENSG00000084623	EIF3I	High
ENSG00000084463	WBP11	High
ENSG00000084444	FAM234B	Medium
ENSG00000084234	APLP2	High
ENSG00000084207	GSTP1	Medium
ENSG00000084110	HAL	Medium
ENSG00000084093	REST	Low
ENSG00000084092	NOA1	Medium
ENSG00000084090	STARD7	Medium
ENSG00000084073	ZMPSTE24	High
ENSG00000084072	PPIE	High
ENSG00000084070	SMAP2	Medium
ENSG00000083896	YTHDC1	High
ENSG00000083857	FAT1	High
ENSG00000083845	RPS5	High
ENSG00000083828	ZNF586	Low
ENSG00000083799	CYLD	Medium
ENSG00000083782	EPYC	Low
ENSG00000083750	RRAGB	Medium
ENSG00000083720	OXCT1	High
ENSG00000083642	PDS5B	High
ENSG00000083635	NUFIP1	Low
ENSG00000083544	TDRD3	High
ENSG00000083535	PIBF1	Medium
ENSG00000083520	DIS3	Medium
ENSG00000083454	P2RX5	Low
ENSG00000083312	TNPO1	High
ENSG00000083290	ULK2	Medium
ENSG00000083223	TUT7	Medium
ENSG00000083168	KAT6A	High
ENSG00000083123	BCKDHB	Medium
ENSG00000083097	DOP1A	Medium
ENSG00000083093	PALB2	High
ENSG00000082996	RNF13	High
ENSG00000082898	XPO1	Medium
ENSG00000082805	ERC1	Medium
ENSG00000082781	ITGB5	Medium
ENSG00000082701	GSK3B	High
ENSG00000082684	SEMA5B	Medium
ENSG00000082641	NFE2L1	High
ENSG00000082556	OPRK1	Medium
ENSG00000082512	TRAF5	Low
ENSG00000082458	DLG3	High
ENSG00000082438	COBLL1	High
ENSG00000082397	EPB41L3	High
ENSG00000082269	FAM135A	Medium
ENSG00000082258	CCNT2	High
ENSG00000082213	C5orf22	Medium
ENSG00000082212	ME2	High
ENSG00000082146	STRADB	Medium
ENSG00000081923	ATP8B1	High
ENSG00000081913	PHLPP1	Medium
ENSG00000081853	PCDHGA2	Medium
ENSG00000081842	PCDHA6	Medium
ENSG00000081818	PCDHB4	Medium
ENSG00000081760	AACS	Medium
ENSG00000081320	STK17B	Medium
ENSG00000081307	UBA5	Medium
ENSG00000081277	PKP1	Medium
ENSG00000081189	MEF2C	High
ENSG00000081181	ARG2	Low
ENSG00000081154	PCNP	High
ENSG00000081138	CDH7	High
ENSG00000081019	RSBN1	Medium
ENSG00000080845	DLGAP4	Medium
ENSG00000080839	RBL1	Low
ENSG00000080824	HSP90AA1	Low
ENSG00000080822	CLDND1	Medium
ENSG00000080815	PSEN1	High
ENSG00000080802	CNOT4	High
ENSG00000080608	PUM3	High
ENSG00000080603	SRCAP	Medium
ENSG00000080573	COL5A3	Low
ENSG00000080503	SMARCA2	High
ENSG00000080493	SLC4A4	Medium
ENSG00000080371	RAB21	High
ENSG00000080345	RIF1	Medium
ENSG00000080298	RFX3	Medium
ENSG00000080189	SLC35C2	High
ENSG00000079999	KEAP1	High
ENSG00000079950	STX7	Medium
ENSG00000079841	RIMS1	High
ENSG00000079819	EPB41L2	High
ENSG00000079805	DNM2	Medium
ENSG00000079785	DDX1	High
ENSG00000079739	PGM1	Medium
ENSG00000079691	CARMIL1	Medium
ENSG00000079689	SCGN	High
ENSG00000079616	KIF22	Medium
ENSG00000079482	OPHN1	Medium
ENSG00000079459	FDFT1	Low
ENSG00000079432	CIC	High
ENSG00000079337	RAPGEF3	Medium
ENSG00000079335	CDC14A	Medium
ENSG00000079332	SAR1A	Medium
ENSG00000079313	REXO1	Medium
ENSG00000079308	TNS1	Medium
ENSG00000079277	MKNK1	High
ENSG00000079257	LXN	Medium
ENSG00000079246	XRCC5	High
ENSG00000079215	SLC1A3	High
ENSG00000079156	OSBPL6	Low
ENSG00000079150	FKBP7	Low
ENSG00000079134	THOC1	High
ENSG00000079102	RUNX1T1	Low
ENSG00000078967	UBE2D4	Medium
ENSG00000078902	TOLLIP	High
ENSG00000078808	SDF4	High
ENSG00000078795	PKD2L2	Medium
ENSG00000078747	ITCH	High
ENSG00000078725	BRINP1	Medium
ENSG00000078699	CBFA2T2	High
ENSG00000078674	PCM1	Medium
ENSG00000078549	ADCYAP1R1	Medium
ENSG00000078369	GNB1	High
ENSG00000078328	RBFOX1	Medium
ENSG00000078304	PPP2R5C	Medium
ENSG00000078295	ADCY2	High
ENSG00000078269	SYNJ2	High
ENSG00000078237	TIGAR	Medium
ENSG00000078177	N4BP2	Medium
ENSG00000078142	PIK3C3	Medium
ENSG00000078140	UBE2K	High
ENSG00000078070	MCCC1	High
ENSG00000078061	ARAF	Low
ENSG00000078053	AMPH	High
ENSG00000078043	PIAS2	Medium
ENSG00000078018	MAP2	High
ENSG00000077942	FBLN1	High
ENSG00000077782	FGFR1	High
ENSG00000077684	JADE1	Medium
ENSG00000077616	NAALAD2	Low
ENSG00000077585	GPR137B	High
ENSG00000077549	CAPZB	Medium
ENSG00000077522	ACTN2	Medium
ENSG00000077514	POLD3	Medium
ENSG00000077463	SIRT6	High
ENSG00000077420	APBB1IP	High
ENSG00000077380	DYNC1I2	High
ENSG00000077348	EXOSC5	Low
ENSG00000077327	SPAG6	High
ENSG00000077312	SNRPA	High
ENSG00000077279	DCX	Medium
ENSG00000077264	PAK3	Medium
ENSG00000077238	IL4R	Low
ENSG00000077235	GTF3C1	Medium
ENSG00000077232	DNAJC10	Medium
ENSG00000077150	NFKB2	Low
ENSG00000077147	TM9SF3	High
ENSG00000077097	TOP2B	High
ENSG00000077092	RARB	High
ENSG00000077063	CTTNBP2	High
ENSG00000077044	DGKD	Medium
ENSG00000076984	MAP2K7	Medium
ENSG00000076864	RAP1GAP	High
ENSG00000076826	CAMSAP3	Medium
ENSG00000076716	GPC4	High
ENSG00000076706	MCAM	High
ENSG00000076685	NT5C2	Medium
ENSG00000076650	GPATCH1	Medium
ENSG00000076641	PAG1	Low
ENSG00000076604	TRAF4	Medium
ENSG00000076554	TPD52	High
ENSG00000076513	ANKRD13A	Low
ENSG00000076382	SPAG5	Medium
ENSG00000076356	PLXNA2	Medium
ENSG00000076351	SLC46A1	Low
ENSG00000076321	KLHL20	High
ENSG00000076258	FMO4	High
ENSG00000076242	MLH1	High
ENSG00000076201	PTPN23	Medium
ENSG00000076067	RBMS2	High
ENSG00000076053	RBM7	Medium
ENSG00000076043	REXO2	Medium
ENSG00000076003	MCM6	Low
ENSG00000075975	MKRN2	Medium
ENSG00000075945	KIFAP3	Medium
ENSG00000075914	EXOSC7	Medium
ENSG00000075856	SART3	High
ENSG00000075790	BCAP29	High
ENSG00000075785	RAB7A	High
ENSG00000075711	DLG1	High
ENSG00000075651	PLD1	Medium
ENSG00000075624	ACTB	Low
ENSG00000075618	FSCN1	High
ENSG00000075568	TMEM131	High
ENSG00000075539	FRYL	Medium
ENSG00000075461	CACNG4	Low
ENSG00000075426	FOSL2	High
ENSG00000075413	MARK3	Medium
ENSG00000075407	ZNF37A	High
ENSG00000075391	RASAL2	High
ENSG00000075340	ADD2	High
ENSG00000075292	ZNF638	High
ENSG00000075239	ACAT1	High
ENSG00000075234	TTC38	Medium
ENSG00000075188	NUP37	High
ENSG00000075151	EIF4G3	Medium
ENSG00000075142	SRI	High
ENSG00000075043	KCNQ2	High
ENSG00000075035	WSCD2	Medium
ENSG00000074964	ARHGEF10L	Medium
ENSG00000074935	TUBE1	Medium
ENSG00000074842	MYDGF	Medium
ENSG00000074800	ENO1	Medium
ENSG00000074706	IPCEF1	Medium
ENSG00000074696	HACD3	High
ENSG00000074695	LMAN1	Medium
ENSG00000074660	SCARF1	Low
ENSG00000074657	ZNF532	Medium
ENSG00000074603	DPP8	Medium
ENSG00000074582	BCS1L	Medium
ENSG00000074527	NTN4	Medium
ENSG00000074416	MGLL	High
ENSG00000074370	ATP2A3	High
ENSG00000074356	NCBP3	Medium
ENSG00000074319	TSG101	High
ENSG00000074317	SNCB	High
ENSG00000074276	CDHR2	Medium
ENSG00000074266	EED	High
ENSG00000074211	PPP2R2C	High
ENSG00000074201	CLNS1A	Medium
ENSG00000074181	NOTCH3	Medium
ENSG00000074071	MRPS34	Medium
ENSG00000074047	GLI2	High
ENSG00000073969	NSF	High
ENSG00000073921	PICALM	Medium
ENSG00000073910	FRY	Medium
ENSG00000073849	ST6GAL1	High
ENSG00000073792	IGF2BP2	Medium
ENSG00000073737	DHRS9	Low
ENSG00000073670	ADAM11	Medium
ENSG00000073605	GSDMB	Medium
ENSG00000073584	SMARCE1	High
ENSG00000073578	SDHA	Medium
ENSG00000073536	NLE1	Medium
ENSG00000073464	CLCN4	Medium
ENSG00000073417	PDE8A	High
ENSG00000073331	ALPK1	Medium
ENSG00000073169	SELENOO	Medium
ENSG00000073150	PANX2	High
ENSG00000073060	SCARB1	Low
ENSG00000073050	XRCC1	High
ENSG00000073008	PVR	Medium
ENSG00000072954	TMEM38A	Medium
ENSG00000072864	NDE1	Medium
ENSG00000072858	SIDT1	Medium
ENSG00000072849	DERL2	Medium
ENSG00000072832	CRMP1	Medium
ENSG00000072818	ACAP1	Medium
ENSG00000072803	FBXW11	Medium
ENSG00000072786	STK10	Medium
ENSG00000072778	ACADVL	Medium
ENSG00000072571	HMMR	Low
ENSG00000072518	MARK2	High
ENSG00000072506	HSD17B10	High
ENSG00000072501	SMC1A	High
ENSG00000072422	RHOBTB1	High
ENSG00000072401	UBE2D1	Medium
ENSG00000072364	AFF4	High
ENSG00000072274	TFRC	Medium
ENSG00000072210	ALDH3A2	Medium
ENSG00000072201	LNX1	Medium
ENSG00000072195	SPEG	Low
ENSG00000072163	LIMS2	High
ENSG00000072134	EPN2	Medium
ENSG00000072121	ZFYVE26	High
ENSG00000072110	ACTN1	High
ENSG00000072062	PRKACA	High
ENSG00000071994	PDCD2	High
ENSG00000071967	CYBRD1	High
ENSG00000071909	MYO3B	Low
ENSG00000071859	FAM50A	High
ENSG00000071655	MBD3	High
ENSG00000071626	DAZAP1	High
ENSG00000071575	TRIB2	Medium
ENSG00000071553	ATP6AP1	High
ENSG00000071537	SEL1L	Medium
ENSG00000071462	BUD23	Medium
ENSG00000071282	LMCD1	High
ENSG00000071242	RPS6KA2	Medium
ENSG00000071127	WDR1	High
ENSG00000071082	RPL31	High
ENSG00000071073	MGAT4A	High
ENSG00000071051	NCK2	Low
ENSG00000070961	ATP2B1	High
ENSG00000070950	RAD18	Medium
ENSG00000070882	OSBPL3	Low
ENSG00000070831	CDC42	Medium
ENSG00000070814	TCOF1	High
ENSG00000070808	CAMK2A	High
ENSG00000070785	EIF2B3	High
ENSG00000070778	PTPN21	Medium
ENSG00000070756	PABPC1	Medium
ENSG00000070748	CHAT	Medium
ENSG00000070718	AP3M2	Medium
ENSG00000070669	ASNS	High
ENSG00000070614	NDST1	Medium
ENSG00000070610	GBA2	High
ENSG00000070540	WIPI1	Medium
ENSG00000070526	ST6GALNAC1	Low
ENSG00000070501	POLB	Medium
ENSG00000070495	JMJD6	High
ENSG00000070423	RNF126	Medium
ENSG00000070404	FSTL3	Medium
ENSG00000070367	EXOC5	High
ENSG00000070366	SMG6	Medium
ENSG00000070214	SLC44A1	Medium
ENSG00000070190	DAPP1	Low
ENSG00000070182	SPTB	High
ENSG00000070159	PTPN3	High
ENSG00000070087	PFN2	High
ENSG00000070081	NUCB2	Medium
ENSG00000070061	ELP1	Medium
ENSG00000070018	LRP6	Medium
ENSG00000070010	UFD1	Low
ENSG00000069998	HDHD5	High
ENSG00000069974	RAB27A	Low
ENSG00000069956	MAPK6	High
ENSG00000069869	NEDD4	Medium
ENSG00000069849	ATP1B3	Low
ENSG00000069702	TGFBR3	Medium
ENSG00000069667	RORA	High
ENSG00000069535	MAOB	High
ENSG00000069482	GAL	Medium
ENSG00000069424	KCNAB2	Medium
ENSG00000069399	BCL3	Low
ENSG00000069345	DNAJA2	Medium
ENSG00000069329	VPS35	Medium
ENSG00000069275	NUCKS1	High
ENSG00000069248	NUP133	Medium
ENSG00000069020	MAST4	Medium
ENSG00000069011	PITX1	Low
ENSG00000068976	PYGM	Low
ENSG00000068971	PPP2R5B	High
ENSG00000068912	ERLEC1	High
ENSG00000068903	SIRT2	Medium
ENSG00000068878	PSME4	High
ENSG00000068831	RASGRP2	Medium
ENSG00000068796	KIF2A	High
ENSG00000068784	SRBD1	High
ENSG00000068745	IP6K2	High
ENSG00000068724	TTC7A	High
ENSG00000068697	LAPTM4A	Medium
ENSG00000068654	POLR1A	High
ENSG00000068650	ATP11A	Medium
ENSG00000068615	REEP1	High
ENSG00000068438	FTSJ1	Medium
ENSG00000068400	GRIPAP1	Medium
ENSG00000068394	GPKOW	Medium
ENSG00000068383	INPP5A	High
ENSG00000068366	ACSL4	High
ENSG00000068354	TBC1D25	High
ENSG00000068323	TFE3	Medium
ENSG00000068308	OTUD5	Low
ENSG00000068305	MEF2A	High
ENSG00000068120	COASY	Medium
ENSG00000068079	IFI35	High
ENSG00000068078	FGFR3	High
ENSG00000068028	RASSF1	Medium
ENSG00000068024	HDAC4	Medium
ENSG00000067992	PDK3	Medium
ENSG00000067900	ROCK1	High
ENSG00000067842	ATP2B3	High
ENSG00000067840	PDZD4	High
ENSG00000067829	IDH3G	High
ENSG00000067798	NAV3	High
ENSG00000067715	SYT1	High
ENSG00000067704	IARS2	Medium
ENSG00000067606	PRKCZ	High
ENSG00000067596	DHX8	High
ENSG00000067560	RHOA	Medium
ENSG00000067533	RRP15	High
ENSG00000067369	TP53BP1	High
ENSG00000067334	DNTTIP2	High
ENSG00000067248	DHX29	High
ENSG00000067221	STOML1	Medium
ENSG00000067208	EVI5	High
ENSG00000067191	CACNB1	Medium
ENSG00000067182	TNFRSF1A	Medium
ENSG00000067177	PHKA1	Medium
ENSG00000067167	TRAM1	Medium
ENSG00000067113	PLPP1	Low
ENSG00000067082	KLF6	Medium
ENSG00000067066	SP100	High
ENSG00000067064	IDI1	Medium
ENSG00000067048	DDX3Y	Medium
ENSG00000066933	MYO9A	Medium
ENSG00000066926	FECH	Medium
ENSG00000066777	ARFGEF1	Medium
ENSG00000066739	ATG2B	High
ENSG00000066654	THUMPD1	Low
ENSG00000066557	LRRC40	Low
ENSG00000066455	GOLGA5	High
ENSG00000066422	ZBTB11	High
ENSG00000066379	POLR1H	High
ENSG00000066336	SPI1	Low
ENSG00000066322	ELOVL1	Medium
ENSG00000066248	NGEF	High
ENSG00000066230	SLC9A3	Low
ENSG00000066117	SMARCD1	High
ENSG00000066084	DIP2B	Medium
ENSG00000066044	ELAVL1	Medium
ENSG00000066032	CTNNA2	Medium
ENSG00000066027	PPP2R5A	High
ENSG00000065978	YBX1	Medium
ENSG00000065970	FOXJ2	Medium
ENSG00000065923	SLC9A7	Medium
ENSG00000065911	MTHFD2	Medium
ENSG00000065882	TBC1D1	Medium
ENSG00000065833	ME1	Medium
ENSG00000065717	TLE2	High
ENSG00000065621	GSTO2	Low
ENSG00000065615	CYB5R4	High
ENSG00000065613	SLK	Medium
ENSG00000065609	SNAP91	High
ENSG00000065559	MAP2K4	High
ENSG00000065548	ZC3H15	High
ENSG00000065526	SPEN	High
ENSG00000065518	NDUFB4	High
ENSG00000065485	PDIA5	Low
ENSG00000065457	ADAT1	Low
ENSG00000065427	KARS1	High
ENSG00000065413	ANKRD44	Low
ENSG00000065361	ERBB3	High
ENSG00000065357	DGKA	Medium
ENSG00000065308	TRAM2	Medium
ENSG00000065268	WDR18	High
ENSG00000065243	PKN2	Medium
ENSG00000065154	OAT	Medium
ENSG00000065150	IPO5	Medium
ENSG00000065135	GNAI3	Medium
ENSG00000065057	NTHL1	High
ENSG00000065054	SLC9A3R2	High
ENSG00000065029	ZNF76	Medium
ENSG00000064999	ANKS1A	Low
ENSG00000064961	HMG20B	High
ENSG00000064932	SBNO2	High
ENSG00000064886	CHI3L2	High
ENSG00000064787	BCAS1	High
ENSG00000064763	FAR2	High
ENSG00000064726	BTBD1	Low
ENSG00000064687	ABCA7	Low
ENSG00000064652	SNX24	Medium
ENSG00000064651	SLC12A2	Low
ENSG00000064607	SUGP2	High
ENSG00000064601	CTSA	High
ENSG00000064547	LPAR2	High
ENSG00000064545	TMEM161A	High
ENSG00000064490	RFXANK	Medium
ENSG00000064419	TNPO3	Medium
ENSG00000064393	HIPK2	High
ENSG00000064270	ATP2C2	Medium
ENSG00000064225	ST3GAL6	Medium
ENSG00000064012	CASP8	Medium
ENSG00000063978	RNF4	High
ENSG00000063854	HAGH	Medium
ENSG00000063660	GPC1	Medium
ENSG00000063601	MTMR1	Medium
ENSG00000063587	ZNF275	Medium
ENSG00000063245	EPN1	Medium
ENSG00000063244	U2AF2	Medium
ENSG00000063241	ISOC2	High
ENSG00000063177	RPL18	Medium
ENSG00000063169	BICRA	High
ENSG00000063046	EIF4B	Medium
ENSG00000063015	SEZ6	High
ENSG00000062822	POLD1	High
ENSG00000062725	APPBP2	Medium
ENSG00000062716	VMP1	Medium
ENSG00000062650	WAPL	Medium
ENSG00000062598	ELMO2	Medium
ENSG00000062582	MRPS24	High
ENSG00000062485	CS	High
ENSG00000062370	ZNF112	Medium
ENSG00000062194	GPBP1	High
ENSG00000061938	TNK2	High
ENSG00000061936	SFSWAP	High
ENSG00000061918	GUCY1B1	High
ENSG00000061794	MRPS35	High
ENSG00000061676	NCKAP1	High
ENSG00000061337	LZTS1	High
ENSG00000060971	ACAA1	High
ENSG00000060762	MPC1	High
ENSG00000060749	QSER1	Medium
ENSG00000060688	SNRNP40	High
ENSG00000060656	PTPRU	Medium
ENSG00000060558	GNA15	Low
ENSG00000060491	OGFR	Medium
ENSG00000060339	CCAR1	High
ENSG00000060237	WNK1	High
ENSG00000060140	STYK1	Low
ENSG00000060138	YBX3	Medium
ENSG00000060069	CTDP1	Medium
ENSG00000059804	SLC2A3	Medium
ENSG00000059769	DNAJC25	Medium
ENSG00000059758	CDK17	High
ENSG00000059728	MXD1	High
ENSG00000059573	ALDH18A1	Low
ENSG00000059378	PARP12	High
ENSG00000059377	TBXAS1	Medium
ENSG00000059122	FLYWCH1	High
ENSG00000058866	DGKG	Medium
ENSG00000058804	NDC1	Medium
ENSG00000058799	YIPF1	Low
ENSG00000058673	ZC3H11A	High
ENSG00000058668	ATP2B4	High
ENSG00000058600	POLR3E	Medium
ENSG00000058404	CAMK2B	High
ENSG00000058335	RASGRF1	Medium
ENSG00000058272	PPP1R12A	High
ENSG00000058091	CDK14	Medium
ENSG00000058056	USP13	Medium
ENSG00000057935	MTA3	High
ENSG00000057704	TMCC3	High
ENSG00000057663	ATG5	Low
ENSG00000057657	PRDM1	Medium
ENSG00000057608	GDI2	Medium
ENSG00000057294	PKP2	High
ENSG00000057019	DCBLD2	High
ENSG00000056972	TRAF3IP2	High
ENSG00000056586	RC3H2	Medium
ENSG00000056558	TRAF1	Low
ENSG00000056487	PHF21B	High
ENSG00000056277	ZNF280C	High
ENSG00000056097	ZFR	High
ENSG00000055917	PUM2	Medium
ENSG00000055332	EIF2AK2	High
ENSG00000055211	GINM1	Medium
ENSG00000055208	TAB2	Medium
ENSG00000055147	FAM114A2	Medium
ENSG00000055130	CUL1	Medium
ENSG00000055044	NOP58	High
ENSG00000054983	GALC	High
ENSG00000054965	FAM168A	High
ENSG00000054793	ATP9A	High
ENSG00000054654	SYNE2	Medium
ENSG00000054611	TBC1D22A	Low
ENSG00000054523	KIF1B	Medium
ENSG00000054392	HHAT	Medium
ENSG00000054356	PTPRN	High
ENSG00000054282	SDCCAG8	High
ENSG00000054267	ARID4B	Medium
ENSG00000054179	ENTPD2	High
ENSG00000054148	PHPT1	Medium
ENSG00000054118	THRAP3	High
ENSG00000054116	TRAPPC3	Low
ENSG00000053918	KCNQ1	Medium
ENSG00000053900	ANAPC4	Medium
ENSG00000053770	AP5M1	Low
ENSG00000053702	NRIP2	Medium
ENSG00000053501	USE1	High
ENSG00000053372	MRTO4	Medium
ENSG00000053371	AKR7A2	High
ENSG00000053254	FOXN3	Medium
ENSG00000052841	TTC17	Low
ENSG00000052802	MSMO1	Medium
ENSG00000052795	FNIP2	Medium
ENSG00000052723	SIKE1	Medium
ENSG00000051825	MPHOSPH9	High
ENSG00000051620	HEBP2	Medium
ENSG00000051596	THOC3	Medium
ENSG00000051523	CYBA	Low
ENSG00000051382	PIK3CB	Medium
ENSG00000051180	RAD51	Low
ENSG00000051128	HOMER3	High
ENSG00000051108	HERPUD1	Medium
ENSG00000051009	FHIP1B	High
ENSG00000050820	BCAR1	High
ENSG00000050748	MAPK9	High
ENSG00000050405	LIMA1	Medium
ENSG00000050393	MCUR1	High
ENSG00000050327	ARHGEF5	High
ENSG00000050165	DKK3	High
ENSG00000050130	JKAMP	High
ENSG00000049883	PTCD2	Low
ENSG00000049769	PPP1R3F	High
ENSG00000049759	NEDD4L	Medium
ENSG00000049656	CLPTM1L	Low
ENSG00000049618	ARID1B	High
ENSG00000049541	RFC2	Medium
ENSG00000049449	RCN1	High
ENSG00000049246	PER3	High
ENSG00000049239	H6PD	Low
ENSG00000049130	KITLG	Low
ENSG00000048828	FAM120A	High
ENSG00000048740	CELF2	High
ENSG00000048649	RSF1	High
ENSG00000048544	MRPS10	High
ENSG00000048471	SNX29	Medium
ENSG00000048405	ZNF800	High
ENSG00000048392	RRM2B	High
ENSG00000048162	NOP16	High
ENSG00000048140	TSPAN17	Medium
ENSG00000048028	USP28	Medium
ENSG00000047932	GOPC	Medium
ENSG00000047849	MAP4	High
ENSG00000047648	ARHGAP6	Medium
ENSG00000047597	XK	Medium
ENSG00000047579	DTNBP1	Medium
ENSG00000047578	KATNIP	Medium
ENSG00000047410	TPR	High
ENSG00000047365	ARAP2	Medium
ENSG00000047346	ATOSA	High
ENSG00000047315	POLR2B	Medium
ENSG00000047249	ATP6V1H	High
ENSG00000047230	CTPS2	High
